N,K,Virtual cost,Physical cost,Optimal Cost,vCost/OptimalCost,pCost/OptimalCost,length,sequence
20,10,13,13,8,1.625,1.625,400,"[8, 11, 10, 11, 9, 10, 9, 11, 9, 11, 11, 9, 8, 11, 9, 11, 10, 9, 11, 9, 10, 12, 10, 11, 9, 10, 10, 11, 9, 12, 10, 9, 11, 11, 11, 10, 9, 9, 10, 8, 11, 11, 9, 10, 9, 10, 9, 10, 11, 10, 11, 11, 9, 10, 9, 11, 8, 12, 10, 11, 10, 12, 8, 10, 10, 10, 11, 9, 10, 10, 12, 11, 10, 10, 11, 11, 10, 10, 12, 11, 12, 8, 10, 11, 9, 9, 9, 9, 10, 11, 9, 11, 10, 10, 11, 10, 10, 11, 10, 9, 9, 10, 11, 9, 10, 10, 9, 8, 9, 11, 13, 10, 10, 11, 10, 9, 10, 11, 9, 9, 9, 12, 11, 9, 11, 12, 11, 9, 10, 11, 11, 12, 11, 9, 11, 10, 11, 10, 10, 11, 10, 8, 9, 9, 9, 10, 9, 9, 10, 11, 7, 10, 11, 11, 10, 10, 11, 8, 10, 8, 8, 11, 11, 10, 9, 12, 10, 9, 10, 10, 10, 8, 9, 9, 10, 10, 9, 10, 10, 11, 11, 10, 9, 10, 10, 9, 11, 10, 9, 10, 10, 10, 11, 10, 10, 9, 10, 11, 10, 11, 10, 10, 11, 10, 8, 12, 11, 9, 12, 9, 10, 12, 10, 11, 8, 12, 9, 10, 9, 9, 12, 9, 10, 10, 10, 11, 10, 9, 10, 10, 9, 9, 10, 11, 10, 10, 10, 11, 10, 9, 10, 11, 10, 10, 11, 11, 11, 8, 10, 10, 10, 10, 11, 10, 10, 8, 11, 10, 8, 10, 10, 9, 12, 10, 10, 9, 9, 11, 11, 12, 11, 8, 9, 10, 9, 10, 10, 9, 10, 12, 10, 11, 11, 9, 10, 11, 8, 9, 9, 10, 10, 9, 10, 10, 11, 10, 9, 11, 9, 10, 9, 9, 10, 9, 10, 10, 11, 11, 11, 9, 10, 12, 10, 9, 8, 10, 9, 12, 10, 9, 8, 10, 9, 10, 9, 11, 12, 11, 11, 10, 11, 8, 8, 11, 9, 9, 9, 11, 10, 10, 10, 8, 11, 11, 9, 11, 11, 11, 12, 11, 10, 10, 10, 10, 10, 9, 9, 9, 8, 11, 12, 10, 11, 11, 10, 9, 9, 11, 12, 11, 10, 10, 11, 9, 11, 10, 9, 10, 9, 8, 9, 8, 10, 12, 11, 9, 7, 10, 10, 9, 9, 10, 11, 9, 9, 10, 9, 9, 11, 10]"
20,10,21,21,11,1.9090909090909092,1.9090909090909092,400,"[10, 10, 11, 11, 11, 8, 12, 8, 9, 10, 11, 10, 10, 12, 11, 10, 10, 10, 10, 10, 9, 10, 9, 11, 8, 12, 10, 10, 12, 9, 9, 10, 9, 11, 11, 9, 10, 10, 10, 9, 10, 8, 9, 11, 10, 9, 10, 9, 10, 10, 10, 11, 10, 9, 10, 8, 14, 10, 11, 9, 9, 9, 10, 9, 9, 10, 10, 9, 11, 11, 8, 10, 11, 9, 11, 9, 10, 11, 9, 11, 13, 10, 9, 10, 11, 11, 10, 9, 13, 10, 8, 10, 13, 11, 10, 10, 9, 10, 10, 9, 10, 11, 10, 10, 11, 9, 10, 10, 10, 10, 10, 10, 10, 11, 10, 8, 10, 10, 12, 11, 10, 11, 10, 10, 10, 9, 11, 11, 8, 11, 10, 10, 10, 11, 10, 9, 12, 10, 9, 10, 10, 10, 11, 12, 12, 8, 11, 10, 10, 12, 8, 10, 11, 8, 9, 11, 11, 9, 10, 9, 11, 11, 10, 10, 11, 10, 12, 10, 10, 11, 9, 10, 10, 9, 10, 11, 11, 8, 9, 11, 10, 11, 10, 10, 9, 11, 10, 11, 11, 9, 9, 9, 10, 10, 9, 10, 10, 11, 11, 11, 10, 11, 9, 11, 10, 8, 9, 9, 9, 10, 10, 10, 11, 10, 10, 10, 10, 11, 10, 11, 10, 10, 11, 11, 10, 11, 7, 10, 9, 10, 9, 10, 11, 11, 12, 8, 10, 10, 11, 10, 8, 10, 9, 9, 10, 10, 11, 11, 10, 12, 9, 9, 9, 10, 8, 9, 10, 9, 10, 10, 10, 11, 10, 11, 11, 12, 11, 10, 8, 11, 11, 12, 10, 10, 11, 11, 12, 10, 11, 9, 11, 10, 9, 11, 11, 8, 10, 8, 10, 12, 9, 9, 8, 11, 10, 11, 10, 13, 9, 11, 9, 12, 12, 10, 11, 10, 8, 8, 9, 10, 9, 10, 10, 10, 9, 8, 9, 10, 11, 10, 10, 9, 12, 9, 10, 10, 9, 11, 11, 10, 12, 10, 8, 11, 11, 10, 10, 10, 12, 9, 9, 10, 9, 10, 10, 11, 10, 10, 10, 9, 11, 10, 11, 9, 12, 10, 10, 10, 9, 10, 10, 11, 9, 11, 10, 10, 12, 10, 10, 9, 9, 9, 11, 8, 9, 11, 11, 11, 11, 10, 10, 11, 11, 10, 9, 9, 10, 10, 12, 9, 10, 11, 11, 11, 12, 11, 9, 10, 10, 11]"
20,10,56,50,22,2.5454545454545454,2.272727272727273,400,"[11, 11, 10, 10, 11, 9, 10, 9, 12, 9, 10, 10, 10, 9, 9, 8, 9, 11, 10, 9, 10, 10, 10, 9, 11, 9, 9, 9, 10, 11, 10, 10, 10, 9, 8, 10, 10, 10, 10, 9, 11, 10, 11, 8, 11, 9, 10, 9, 11, 11, 9, 10, 10, 10, 11, 10, 9, 9, 10, 10, 9, 7, 11, 10, 9, 10, 9, 10, 9, 9, 11, 13, 10, 10, 10, 11, 10, 10, 10, 12, 10, 10, 12, 11, 10, 9, 9, 11, 10, 11, 10, 7, 8, 11, 10, 10, 9, 9, 9, 10, 11, 9, 12, 9, 9, 10, 12, 9, 9, 9, 9, 9, 10, 11, 10, 9, 11, 10, 11, 10, 10, 10, 10, 10, 11, 10, 9, 10, 9, 10, 12, 9, 9, 11, 11, 10, 10, 10, 10, 9, 10, 10, 11, 10, 8, 10, 11, 11, 11, 10, 10, 10, 10, 9, 10, 10, 10, 9, 9, 12, 10, 10, 9, 9, 9, 10, 11, 11, 10, 11, 9, 10, 11, 10, 8, 11, 9, 11, 8, 10, 11, 10, 10, 10, 10, 13, 11, 11, 12, 10, 11, 11, 11, 13, 11, 10, 10, 10, 10, 10, 10, 10, 11, 10, 9, 11, 12, 11, 9, 9, 11, 10, 10, 12, 10, 11, 9, 9, 10, 9, 10, 9, 12, 10, 11, 9, 10, 10, 11, 9, 10, 10, 10, 9, 12, 8, 10, 8, 10, 10, 10, 11, 10, 10, 10, 10, 12, 10, 10, 10, 9, 9, 10, 11, 9, 11, 10, 9, 11, 11, 11, 10, 11, 10, 11, 10, 10, 9, 9, 9, 11, 13, 9, 9, 9, 10, 11, 9, 11, 10, 10, 11, 12, 11, 11, 8, 10, 11, 10, 11, 10, 12, 11, 11, 9, 10, 10, 10, 11, 9, 10, 7, 10, 10, 11, 10, 10, 10, 10, 12, 10, 10, 10, 10, 10, 11, 12, 9, 11, 11, 9, 10, 11, 9, 11, 9, 10, 12, 10, 9, 10, 9, 12, 7, 9, 11, 9, 9, 9, 9, 12, 10, 9, 11, 10, 9, 10, 9, 11, 10, 9, 8, 10, 10, 10, 11, 11, 10, 10, 11, 10, 11, 12, 10, 11, 11, 11, 10, 8, 10, 11, 12, 10, 11, 10, 9, 9, 11, 12, 10, 11, 11, 10, 9, 9, 11, 11, 9, 12, 10, 10, 11, 11, 8, 11, 9, 9, 10, 10, 11]"
20,10,48,44,16,3.0,2.75,400,"[8, 11, 10, 10, 11, 10, 8, 11, 10, 9, 12, 8, 9, 8, 11, 11, 11, 11, 10, 10, 10, 9, 10, 9, 11, 9, 11, 11, 12, 11, 11, 11, 11, 10, 10, 10, 10, 10, 9, 11, 10, 11, 10, 12, 11, 11, 9, 10, 10, 10, 10, 11, 8, 10, 8, 14, 8, 11, 10, 11, 10, 10, 11, 9, 10, 11, 10, 9, 10, 9, 11, 12, 9, 12, 10, 11, 9, 9, 10, 10, 9, 9, 11, 10, 10, 10, 11, 11, 9, 11, 10, 10, 11, 12, 11, 12, 9, 10, 10, 10, 12, 9, 10, 9, 8, 10, 10, 11, 9, 11, 8, 9, 11, 11, 11, 11, 9, 10, 12, 10, 9, 10, 9, 11, 9, 10, 11, 10, 11, 10, 10, 12, 11, 9, 10, 12, 10, 9, 10, 10, 11, 8, 11, 10, 9, 11, 9, 12, 9, 11, 9, 10, 9, 12, 8, 9, 10, 9, 10, 11, 11, 9, 11, 11, 11, 9, 8, 11, 9, 9, 10, 9, 11, 10, 10, 11, 11, 11, 10, 11, 9, 9, 9, 12, 10, 10, 9, 9, 11, 9, 10, 11, 9, 9, 10, 10, 10, 8, 9, 9, 10, 9, 9, 11, 9, 8, 8, 9, 10, 7, 9, 8, 10, 9, 11, 11, 10, 12, 9, 9, 9, 9, 11, 10, 8, 10, 9, 10, 10, 9, 10, 11, 9, 12, 10, 10, 10, 9, 11, 9, 11, 10, 10, 10, 10, 9, 9, 12, 11, 10, 11, 10, 9, 10, 10, 10, 10, 10, 9, 10, 11, 11, 9, 8, 11, 10, 9, 10, 9, 9, 11, 10, 10, 9, 11, 11, 10, 11, 10, 8, 10, 11, 11, 10, 10, 9, 10, 10, 9, 11, 8, 10, 10, 11, 10, 11, 10, 10, 11, 10, 9, 10, 10, 10, 10, 10, 11, 9, 9, 10, 9, 9, 10, 8, 9, 10, 11, 9, 9, 11, 9, 8, 10, 10, 11, 10, 8, 10, 10, 8, 11, 10, 8, 10, 8, 11, 9, 12, 9, 11, 8, 11, 9, 10, 10, 12, 8, 11, 9, 12, 9, 9, 11, 9, 10, 9, 10, 10, 11, 10, 10, 10, 11, 11, 10, 10, 11, 11, 12, 11, 11, 8, 8, 10, 10, 11, 10, 9, 9, 11, 9, 10, 9, 9, 8, 10, 10, 9, 13, 10, 10, 9, 8, 10, 10, 10, 11, 8, 9, 11]"
20,10,9,9,4,2.25,2.25,400,"[12, 11, 11, 11, 10, 11, 9, 10, 9, 10, 10, 9, 11, 10, 12, 10, 10, 10, 9, 10, 8, 9, 10, 8, 11, 10, 11, 13, 9, 10, 13, 9, 9, 10, 10, 8, 10, 10, 10, 10, 8, 11, 10, 9, 10, 8, 11, 11, 11, 10, 11, 8, 10, 9, 10, 9, 9, 10, 11, 10, 11, 10, 10, 9, 11, 11, 11, 10, 11, 8, 11, 10, 10, 11, 12, 11, 10, 11, 12, 11, 9, 8, 11, 11, 9, 10, 12, 10, 11, 11, 11, 11, 11, 8, 8, 10, 10, 10, 10, 11, 10, 10, 10, 12, 10, 10, 10, 11, 10, 9, 10, 11, 9, 12, 11, 10, 11, 9, 9, 10, 10, 11, 10, 10, 11, 10, 10, 10, 9, 9, 11, 10, 9, 10, 11, 11, 9, 10, 11, 10, 10, 9, 11, 11, 11, 10, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 12, 10, 10, 10, 10, 10, 10, 12, 12, 10, 9, 9, 11, 11, 10, 11, 9, 10, 9, 9, 10, 10, 8, 10, 9, 8, 10, 8, 9, 9, 10, 11, 10, 10, 10, 11, 10, 10, 12, 10, 9, 10, 11, 11, 9, 9, 10, 10, 10, 10, 8, 9, 9, 11, 11, 12, 9, 9, 11, 10, 10, 9, 10, 9, 8, 10, 9, 10, 10, 9, 10, 10, 10, 10, 9, 12, 10, 11, 10, 10, 9, 12, 10, 11, 9, 12, 9, 10, 12, 8, 9, 9, 8, 9, 9, 11, 11, 10, 9, 10, 9, 9, 12, 11, 10, 10, 11, 9, 11, 9, 12, 10, 11, 10, 8, 9, 12, 10, 10, 11, 9, 10, 9, 10, 10, 11, 11, 11, 9, 12, 8, 12, 10, 10, 9, 10, 13, 12, 9, 11, 9, 11, 11, 10, 11, 8, 11, 12, 10, 10, 10, 9, 11, 12, 9, 11, 12, 8, 8, 10, 9, 10, 12, 11, 9, 11, 9, 11, 9, 10, 11, 9, 9, 9, 11, 9, 9, 9, 10, 12, 10, 10, 8, 10, 9, 12, 12, 10, 9, 10, 10, 11, 9, 10, 10, 9, 9, 10, 10, 9, 10, 11, 11, 10, 10, 11, 10, 9, 11, 11, 10, 10, 10, 11, 12, 10, 10, 10, 10, 9, 10, 10, 9, 10, 9, 10, 10, 10, 10, 11, 10, 13, 11, 10, 11, 10, 8, 9, 9, 11, 9]"
20,10,30,30,8,3.75,3.75,400,"[10, 8, 9, 10, 8, 10, 11, 9, 9, 10, 9, 9, 9, 11, 11, 11, 11, 11, 10, 9, 10, 9, 11, 10, 9, 9, 10, 11, 9, 10, 10, 9, 11, 9, 11, 11, 10, 10, 10, 11, 10, 9, 10, 10, 9, 12, 11, 10, 8, 9, 9, 8, 11, 10, 8, 9, 11, 9, 8, 9, 10, 9, 11, 9, 11, 10, 9, 9, 9, 10, 11, 11, 10, 10, 10, 11, 11, 10, 10, 10, 9, 10, 10, 11, 9, 11, 11, 10, 10, 8, 10, 10, 11, 11, 11, 10, 11, 11, 10, 10, 11, 11, 10, 12, 12, 10, 11, 11, 12, 9, 11, 9, 11, 10, 11, 10, 9, 9, 11, 10, 10, 10, 9, 10, 9, 10, 10, 10, 12, 10, 11, 10, 10, 10, 10, 10, 11, 8, 9, 10, 11, 11, 10, 10, 13, 8, 11, 9, 11, 10, 10, 9, 8, 9, 10, 10, 9, 9, 10, 11, 11, 12, 8, 8, 11, 10, 9, 9, 8, 8, 12, 10, 10, 9, 10, 8, 11, 9, 9, 11, 11, 9, 10, 11, 9, 10, 11, 9, 11, 9, 9, 11, 12, 10, 10, 10, 10, 11, 11, 8, 11, 11, 9, 11, 9, 10, 10, 11, 9, 9, 11, 10, 9, 12, 10, 12, 12, 11, 9, 9, 11, 11, 9, 8, 12, 9, 10, 11, 9, 10, 11, 10, 13, 11, 10, 11, 9, 10, 8, 10, 8, 10, 8, 10, 9, 11, 10, 9, 11, 8, 8, 10, 9, 9, 9, 10, 9, 11, 10, 10, 10, 9, 11, 10, 8, 10, 11, 10, 10, 10, 10, 10, 10, 9, 10, 12, 10, 10, 11, 10, 11, 9, 11, 9, 11, 10, 11, 11, 8, 11, 11, 11, 11, 10, 9, 10, 11, 9, 10, 10, 11, 9, 10, 11, 9, 10, 8, 9, 8, 11, 11, 10, 13, 10, 9, 10, 12, 10, 10, 11, 10, 10, 10, 13, 10, 10, 11, 11, 12, 9, 10, 10, 9, 8, 12, 11, 9, 10, 9, 11, 11, 10, 9, 10, 11, 10, 9, 11, 11, 11, 10, 11, 11, 10, 9, 10, 12, 9, 10, 9, 8, 9, 10, 11, 10, 10, 10, 9, 10, 10, 9, 8, 9, 12, 12, 10, 13, 11, 9, 9, 10, 10, 10, 10, 9, 12, 11, 11, 8, 10, 10, 10, 11, 12, 9, 8, 10, 11, 9, 11]"
20,10,68,66,18,3.7777777777777777,3.6666666666666665,400,"[11, 10, 8, 10, 11, 12, 9, 11, 11, 11, 9, 9, 9, 11, 11, 11, 8, 11, 11, 10, 12, 8, 10, 8, 9, 11, 9, 9, 9, 10, 10, 10, 8, 9, 10, 9, 10, 8, 12, 8, 10, 10, 10, 9, 10, 9, 10, 10, 9, 11, 10, 9, 9, 11, 11, 10, 10, 9, 11, 9, 9, 10, 11, 9, 10, 10, 10, 9, 8, 10, 9, 10, 10, 10, 10, 9, 10, 9, 10, 10, 10, 9, 9, 10, 9, 9, 10, 10, 10, 10, 10, 10, 10, 8, 11, 10, 9, 12, 10, 10, 11, 10, 10, 10, 10, 8, 11, 8, 12, 10, 11, 10, 10, 10, 10, 11, 9, 9, 11, 10, 11, 11, 12, 10, 10, 10, 9, 9, 9, 11, 10, 13, 8, 11, 10, 9, 11, 10, 8, 10, 11, 10, 10, 10, 7, 10, 12, 11, 11, 9, 10, 10, 10, 11, 9, 9, 11, 10, 11, 10, 12, 12, 10, 12, 9, 10, 9, 11, 9, 9, 10, 11, 12, 9, 9, 10, 8, 12, 10, 10, 9, 10, 9, 9, 9, 11, 10, 9, 9, 10, 10, 10, 9, 9, 9, 9, 10, 10, 10, 11, 10, 9, 10, 7, 9, 10, 10, 12, 11, 12, 11, 12, 10, 8, 10, 10, 8, 9, 11, 10, 8, 11, 10, 11, 10, 10, 9, 11, 10, 9, 9, 10, 10, 9, 11, 7, 9, 7, 11, 9, 10, 10, 11, 11, 9, 8, 10, 10, 10, 9, 10, 11, 9, 11, 9, 11, 10, 10, 9, 9, 10, 10, 10, 10, 9, 9, 11, 9, 10, 10, 9, 9, 12, 10, 12, 10, 10, 12, 9, 10, 9, 10, 9, 9, 10, 9, 9, 10, 10, 10, 11, 9, 9, 11, 11, 10, 10, 8, 8, 11, 10, 9, 11, 9, 8, 9, 10, 9, 9, 11, 9, 9, 13, 9, 10, 10, 10, 9, 11, 12, 11, 11, 10, 11, 10, 10, 11, 9, 9, 12, 10, 9, 9, 9, 9, 10, 11, 10, 10, 9, 9, 10, 10, 10, 9, 10, 10, 11, 12, 11, 11, 9, 11, 9, 12, 8, 10, 12, 10, 10, 10, 10, 9, 10, 10, 10, 8, 9, 11, 8, 10, 9, 9, 9, 10, 9, 10, 12, 9, 11, 9, 9, 10, 11, 10, 11, 10, 10, 10, 9, 10, 11, 10, 11, 9, 11, 11, 10, 11, 10]"
20,10,37,35,9,4.111111111111111,3.888888888888889,400,"[9, 10, 9, 10, 9, 10, 10, 10, 11, 10, 9, 11, 9, 9, 9, 10, 11, 9, 9, 10, 9, 10, 9, 9, 10, 12, 11, 12, 10, 9, 10, 12, 12, 10, 10, 10, 10, 10, 10, 10, 9, 9, 10, 11, 9, 9, 9, 9, 9, 11, 12, 9, 9, 9, 11, 8, 11, 10, 11, 10, 12, 10, 10, 9, 9, 9, 10, 12, 9, 10, 11, 9, 10, 9, 11, 11, 10, 9, 11, 9, 10, 11, 11, 11, 10, 10, 11, 9, 10, 9, 10, 11, 9, 11, 9, 9, 11, 11, 10, 10, 9, 8, 9, 11, 9, 10, 11, 9, 10, 10, 9, 11, 10, 8, 11, 9, 10, 11, 11, 11, 9, 9, 11, 9, 9, 11, 10, 9, 10, 10, 10, 10, 10, 10, 10, 9, 11, 10, 11, 9, 11, 11, 11, 8, 10, 12, 9, 11, 11, 10, 9, 11, 8, 10, 11, 10, 9, 11, 11, 10, 9, 9, 10, 11, 9, 12, 10, 8, 10, 11, 11, 10, 10, 11, 10, 10, 9, 11, 11, 6, 10, 9, 7, 10, 9, 8, 10, 10, 10, 11, 10, 10, 8, 10, 11, 11, 10, 10, 11, 10, 9, 11, 12, 10, 9, 9, 9, 10, 9, 11, 9, 11, 9, 10, 10, 11, 10, 11, 11, 11, 8, 10, 10, 9, 10, 12, 11, 10, 10, 10, 8, 10, 11, 10, 10, 10, 11, 9, 11, 12, 11, 10, 9, 10, 11, 8, 12, 11, 10, 9, 11, 10, 11, 9, 10, 9, 10, 11, 8, 11, 10, 10, 10, 9, 11, 11, 10, 10, 10, 9, 10, 9, 12, 12, 11, 10, 7, 10, 10, 10, 12, 10, 11, 11, 11, 11, 9, 10, 10, 11, 12, 9, 10, 10, 10, 9, 11, 8, 9, 10, 10, 11, 11, 10, 11, 11, 10, 11, 9, 10, 9, 10, 10, 10, 11, 10, 11, 10, 12, 10, 11, 10, 10, 9, 12, 10, 10, 10, 11, 10, 9, 11, 10, 11, 9, 9, 9, 9, 11, 11, 10, 10, 10, 10, 8, 9, 10, 11, 10, 11, 10, 9, 10, 8, 10, 11, 10, 10, 10, 11, 9, 11, 12, 11, 12, 9, 11, 9, 10, 9, 10, 9, 9, 10, 10, 12, 9, 10, 10, 11, 9, 10, 10, 10, 11, 11, 10, 10, 9, 10, 9, 9, 11, 10, 9, 9, 9, 9, 11, 11]"
20,10,64,60,17,3.764705882352941,3.5294117647058822,400,"[11, 11, 10, 8, 10, 9, 9, 9, 11, 10, 9, 11, 10, 10, 10, 10, 11, 9, 9, 10, 11, 10, 11, 10, 11, 10, 9, 9, 10, 9, 10, 10, 9, 11, 9, 11, 13, 12, 9, 10, 10, 9, 10, 11, 10, 9, 11, 11, 10, 11, 10, 10, 10, 10, 12, 9, 10, 10, 10, 10, 9, 11, 11, 8, 9, 11, 10, 8, 11, 9, 8, 9, 9, 12, 10, 12, 10, 10, 10, 9, 10, 9, 11, 10, 8, 11, 9, 10, 7, 11, 10, 11, 10, 11, 9, 11, 10, 8, 10, 9, 11, 9, 9, 9, 12, 9, 10, 9, 11, 11, 11, 8, 10, 11, 11, 10, 9, 10, 12, 10, 10, 11, 9, 9, 10, 10, 11, 11, 11, 8, 10, 11, 8, 11, 10, 10, 10, 10, 10, 9, 9, 10, 10, 9, 10, 9, 11, 8, 10, 11, 11, 10, 10, 10, 10, 8, 11, 10, 11, 10, 10, 9, 8, 10, 10, 10, 9, 11, 10, 11, 9, 11, 11, 8, 9, 11, 11, 10, 9, 10, 10, 10, 10, 10, 10, 12, 10, 8, 12, 12, 11, 10, 12, 11, 10, 9, 10, 11, 10, 10, 9, 10, 10, 11, 10, 10, 9, 9, 9, 10, 9, 11, 10, 11, 12, 9, 10, 9, 10, 11, 10, 8, 11, 10, 9, 10, 11, 11, 10, 10, 10, 9, 11, 11, 9, 9, 12, 10, 10, 9, 11, 10, 11, 11, 10, 10, 11, 10, 8, 10, 8, 10, 10, 7, 11, 10, 10, 11, 10, 10, 13, 8, 10, 8, 10, 9, 10, 11, 9, 10, 12, 9, 12, 8, 12, 10, 8, 12, 12, 9, 11, 10, 8, 8, 12, 12, 11, 8, 10, 11, 10, 11, 9, 9, 11, 9, 11, 11, 12, 10, 9, 10, 11, 11, 10, 11, 9, 9, 11, 8, 9, 10, 9, 10, 12, 11, 9, 10, 8, 9, 9, 10, 10, 8, 10, 10, 11, 9, 12, 11, 10, 12, 8, 10, 10, 9, 11, 11, 11, 9, 10, 10, 9, 10, 10, 10, 10, 11, 10, 10, 10, 12, 11, 10, 8, 9, 10, 11, 10, 10, 10, 11, 9, 11, 11, 10, 10, 10, 10, 10, 10, 10, 9, 10, 13, 9, 11, 9, 9, 10, 7, 9, 11, 8, 11, 11, 10, 10, 7, 10, 11, 10, 9, 10, 10, 10, 11, 11, 7, 10]"
20,10,54,54,19,2.8421052631578947,2.8421052631578947,400,"[9, 10, 10, 9, 11, 10, 9, 11, 9, 10, 11, 10, 12, 11, 9, 8, 12, 9, 10, 10, 9, 9, 10, 9, 10, 8, 11, 10, 10, 10, 10, 10, 10, 11, 12, 11, 10, 9, 9, 9, 9, 9, 11, 9, 10, 11, 13, 9, 11, 11, 11, 10, 9, 10, 11, 10, 9, 9, 9, 9, 10, 11, 9, 11, 10, 8, 9, 8, 10, 10, 11, 10, 9, 9, 11, 10, 11, 10, 10, 11, 9, 9, 11, 10, 11, 8, 9, 12, 10, 11, 11, 9, 10, 12, 10, 10, 12, 9, 11, 11, 10, 11, 10, 7, 11, 10, 9, 9, 8, 11, 10, 10, 10, 9, 11, 11, 11, 10, 11, 11, 10, 9, 9, 10, 9, 9, 8, 11, 10, 10, 11, 9, 8, 11, 12, 10, 11, 9, 9, 9, 11, 8, 10, 10, 10, 11, 8, 10, 11, 10, 10, 11, 10, 9, 9, 9, 10, 10, 10, 11, 11, 8, 11, 9, 10, 8, 9, 11, 10, 11, 12, 10, 9, 9, 11, 10, 10, 10, 9, 10, 12, 10, 11, 11, 9, 9, 11, 10, 10, 10, 9, 10, 10, 10, 11, 10, 11, 10, 10, 10, 11, 11, 9, 10, 11, 11, 10, 10, 9, 8, 9, 10, 11, 10, 12, 11, 9, 9, 10, 10, 10, 9, 10, 9, 10, 11, 11, 10, 10, 9, 10, 11, 9, 9, 10, 13, 10, 11, 10, 10, 11, 9, 8, 9, 10, 11, 7, 11, 8, 11, 11, 10, 10, 11, 9, 11, 10, 10, 10, 10, 10, 11, 8, 10, 10, 11, 11, 10, 8, 9, 8, 8, 11, 11, 10, 9, 10, 10, 9, 10, 11, 11, 9, 10, 10, 11, 10, 11, 11, 9, 10, 10, 9, 11, 9, 9, 11, 10, 11, 10, 12, 11, 11, 10, 11, 11, 9, 11, 11, 10, 10, 9, 11, 10, 8, 11, 11, 10, 10, 12, 9, 10, 10, 10, 11, 10, 12, 9, 11, 9, 10, 11, 10, 10, 9, 10, 10, 10, 11, 11, 10, 9, 10, 11, 10, 9, 10, 8, 10, 9, 10, 11, 10, 11, 8, 9, 11, 10, 10, 11, 10, 12, 9, 10, 11, 9, 9, 11, 10, 8, 10, 10, 9, 10, 10, 10, 10, 11, 11, 12, 9, 10, 7, 11, 9, 9, 11, 11, 10, 10, 8, 7, 10, 10, 10, 9, 9, 12, 10, 11]"
20,10,61,55,14,4.357142857142857,3.9285714285714284,400,"[11, 9, 7, 10, 12, 11, 9, 11, 9, 11, 10, 8, 11, 10, 11, 9, 11, 10, 9, 9, 11, 10, 9, 9, 9, 9, 10, 11, 10, 11, 9, 11, 11, 11, 11, 10, 10, 12, 9, 9, 9, 11, 10, 10, 10, 10, 10, 11, 10, 12, 9, 11, 12, 8, 10, 11, 10, 10, 10, 9, 9, 10, 11, 11, 9, 9, 11, 10, 9, 11, 12, 8, 10, 12, 10, 10, 11, 10, 9, 10, 8, 8, 10, 10, 10, 11, 11, 9, 11, 10, 10, 8, 10, 11, 10, 9, 9, 11, 9, 9, 10, 10, 10, 11, 10, 10, 11, 9, 9, 10, 10, 11, 10, 10, 10, 11, 10, 11, 10, 9, 11, 9, 11, 9, 10, 8, 9, 9, 9, 11, 11, 12, 9, 10, 11, 12, 8, 10, 10, 12, 11, 10, 10, 10, 10, 11, 11, 9, 10, 10, 11, 11, 9, 9, 10, 10, 10, 8, 10, 10, 10, 11, 11, 12, 9, 7, 13, 11, 7, 10, 10, 10, 11, 10, 10, 10, 10, 10, 9, 10, 11, 12, 10, 9, 12, 10, 12, 12, 8, 11, 10, 10, 10, 9, 10, 10, 9, 10, 9, 11, 9, 11, 11, 10, 11, 9, 9, 10, 11, 9, 9, 10, 9, 11, 11, 14, 10, 9, 10, 9, 8, 11, 12, 9, 10, 9, 10, 10, 11, 11, 11, 10, 9, 11, 10, 11, 9, 9, 10, 10, 11, 8, 11, 10, 10, 10, 10, 9, 8, 10, 12, 10, 9, 10, 10, 9, 10, 8, 8, 10, 8, 9, 9, 10, 11, 12, 10, 10, 10, 12, 11, 10, 11, 11, 8, 12, 11, 10, 9, 8, 9, 11, 9, 10, 9, 11, 10, 9, 11, 10, 11, 9, 11, 9, 9, 11, 10, 10, 10, 11, 11, 11, 9, 9, 8, 11, 10, 11, 10, 8, 9, 10, 10, 11, 12, 10, 9, 7, 11, 9, 11, 10, 10, 9, 10, 10, 11, 9, 8, 9, 10, 10, 11, 10, 11, 10, 10, 11, 9, 8, 11, 9, 10, 9, 10, 10, 9, 11, 10, 10, 9, 10, 10, 10, 10, 9, 11, 11, 11, 10, 11, 8, 12, 10, 10, 10, 10, 10, 9, 10, 10, 8, 10, 10, 9, 9, 10, 10, 10, 9, 10, 10, 9, 9, 9, 11, 10, 9, 10, 11, 10, 9, 9, 11, 9, 10, 10, 9, 10, 11]"
